Postcode,Positional_quality_indicator,Eastings,Northings,Country_code,NHS_regional_HA_code,NHS_HA_code,Admin_county_code,Admin_district_code,Admin_ward_code,Latitude,Longitude
OX5 3DE,10,449997,217708,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.855712,-1.2754709
OX5 3DF,10,449964,217617,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.854915,-1.2759628
OX5 3DG,10,450037,217527,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.854099,-1.2749451
OX5 3DH,10,450368,217714,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.855607,-1.270231
OX5 3DJ,10,450836,217861,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.857048,-1.263267
OX5 3DL,10,450773,217924,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.857602,-1.2641728
OX5 3DN,10,450692,218077,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.859012,-1.2653405
OX5 3DP,10,450374,217500,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.853799,-1.2699989
OX5 3DQ,10,450399,217674,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.855397,-1.2696681
OX5 3DR,10,451380,216943,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.848727,-1.2554763
OX5 3DS,10,451382,216447,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.844268,-1.2555498
OX5 3DT,10,451990,215870,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.839015,-1.2467972
OX5 3DU,10,452298,216320,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.844028,-1.2419668
OX5 3DW,10,450189,217700,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.85564,-1.2726407
OX5 3DX,10,452244,216806,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.847945,-1.2428592
OX5 3DY,10,452208,217295,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.851815,-1.2434331
OX5 3DZ,10,451958,217520,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.85387,-1.2470574
OX5 3EA,10,452038,219047,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.867581,-1.2456377
OX5 3EB,10,450138,217465,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.853662,-1.2740519
OX5 3EH,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823022,-1.2874866
OX5 3EJ,10,448181,220998,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.885476,-1.3013779
OX5 3EL,10,447684,217010,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.851122,-1.3015613
OX5 3EN,10,447363,221387,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.886245,-1.3128588
OX5 3EP,10,446281,219265,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.869209,-1.3288624
OX5 3ER,10,446334,218812,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.86616,-1.3285883
OX5 3ES,10,450145,217791,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.856463,-1.2733099
OX5 3ET,10,448491,218159,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.859917,-1.2973012
OX5 3EU,10,449308,220986,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.885243,-1.2850361
OX5 3EW,10,446631,220858,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.884349,-1.3239297
OX5 3EX,10,449963,219200,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.869146,-1.275778
OX5 3EY,10,449967,217878,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.857261,-1.2758816
OX5 3EZ,10,449810,219340,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.870328,-1.2778215
OX5 3FA,10,449918,217816,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.856708,-1.276602
OX5 3FB,10,450100,217898,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.857474,-1.2739615
OX5 3FD,10,450016,217815,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.85669,-1.2751793
OX5 3FE,10,448334,218183,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.860134,-1.2989532
OX5 3FH,10,448269,220898,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.88456,-1.3001135
OX5 3FL,10,448296,220930,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.884846,-1.2997168
OX5 3FN,10,448301,220817,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,0,0
OX5 3FQ,10,448395,218249,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.860734,-1.2986535
OX5 3FR,10,448085,220692,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.882724,-1.3028152
OX5 3FS,10,450026,220376,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,0,0
OX5 3HA,10,449911,219469,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.871524,-1.2763644
OX5 3HB,10,449844,219414,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.871054,-1.2774468
OX5 3HD,10,449846,219511,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.871953,-1.2774178
OX5 3HE,10,449755,219393,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.870909,-1.2787418
OX5 3HF,10,450045,219283,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.869885,-1.2745461
OX5 3HG,10,450037,219044,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.867737,-1.2746968
OX5 3HH,10,449786,219505,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.871913,-1.27829
OX5 3HJ,10,450006,219624,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.872973,-1.2752517
OX5 3HL,10,449993,219792,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.874475,-1.2752566
OX5 3HN,10,449962,219841,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.8749,-1.2757001
OX5 3HP,10,449815,220122,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.877431,-1.2778094
OX5 3HQ,10,449979,219101,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.868255,-1.2755309
OX5 3HR,10,449928,219994,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.876549,-1.2762692
OX5 3HS,10,450002,220110,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.87753,-1.274917
OX5 3HT,10,450039,220241,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.878024,-1.2748655
OX5 3HU,10,450101,220263,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.878681,-1.2734748
OX5 3HW,10,449793,219824,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.874771,-1.2781425
OX5 3HX,10,450020,220321,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.87921,-1.2747592
OX5 3HY,10,449444,222148,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.895713,-1.2828645
OX5 3HZ,10,448956,222160,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.895846,-1.2899543
OX5 3JA,10,450918,222032,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.894511,-1.2614485
OX5 3JB,10,450380,222116,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.895324,-1.2692392
OX5 3JD,10,450840,222104,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.895192,-1.2625564
OX5 3JF,10,451201,220835,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.883633,-1.2573263
OX5 3JG,10,451495,220675,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.882311,-1.2531058
OX5 3JH,10,450039,220094,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.877195,-1.2745157
OX5 3JJ,10,450144,219890,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.875378,-1.2730632
OX5 3JL,10,450178,220232,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.878439,-1.2722875
OX5 3JN,10,450773,219833,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.874477,-1.2654662
OX5 3JP,10,450820,219834,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.874477,-1.2654662
OX5 3JQ,10,451522,220441,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.880989,-1.253026
OX5 3JR,10,449879,219839,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.874898,-1.2768767
OX5 3JS,10,449873,219733,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.873946,-1.2769792
OX5 3JT,10,449887,219662,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.873306,-1.2767861
OX5 3JU,10,449938,219784,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.874408,-1.2760131
OX5 3JW,10,449998,220254,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.878637,-1.2751026
OX5 3JX,10,449930,219722,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.873878,-1.2761523
OX5 3JY,10,448988,219160,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.86865,-1.2901646
OX5 3JZ,10,449920,219916,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.875605,-1.2762844
OX5 3NA,10,450073,217757,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.856182,-1.2743744
OX5 3NH,10,449962,219750,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.874091,-1.2756841
OX5 3UB,10,450033,219921,E92000001,E19000002,E18000009,E10000025,E07000177,E05012969,51.875613,-1.2745847
OX5 9AE,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823022,-1.2874866
OX5 9AG,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823022,-1.2874866
OX5 9AL,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823022,-1.2874866
OX5 9AT,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823022,-1.2874866
OX5 9BS,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823022,-1.2874866
OX5 9BT,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823022,-1.2874866
OX5 9DB,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823022,-1.2874866
OX5 9DH,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823022,-1.2874866
OX5 9DL,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823022,-1.2874866
OX5 9DS,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823022,-1.2874866
OX5 9EF,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823003,-1.2874288
OX5 9EG,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823003,-1.2874288
OX5 9EL,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823003,-1.2874288
OX5 9EN,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823003,-1.2874288
OX5 9ER,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823003,-1.2874288
OX5 9EU,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823003,-1.2874288
OX5 9EW,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823003,-1.2874288
OX5 9FB,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,0,0
OX5 9FD,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,0,0
OX5 9FE,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,0,0
OX7 3AA,10,435975,218840,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.866948,-1.4788924
OX7 3AB,10,436013,218836,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.866946,-1.4783841
OX7 3AD,10,435985,218663,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.865383,-1.4788669
OX7 3AE,10,436166,218413,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.863018,-1.4767159
OX7 3AF,10,436833,217454,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.854468,-1.4666371
OX7 3AG,10,437042,217296,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.853006,-1.463649
OX7 3AH,10,437162,217090,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.851173,-1.4618705
OX7 3AJ,10,437184,217031,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.850687,-1.4616295
OX7 3AL,10,437219,217025,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.850585,-1.4610355
OX7 3AN,10,437174,216937,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.849773,-1.4604354
OX7 3AP,10,435238,215899,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.840626,-1.4899516
OX7 3AQ,10,437048,217214,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.852304,-1.4635121
OX7 3AR,10,434922,215471,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.836771,-1.4945814
OX7 3AS,10,434554,215451,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.836623,-1.499924
OX7 3AT,10,434977,215167,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.834034,-1.4937123
OX7 3AU,10,435426,215367,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.835795,-1.4871906
OX7 3AW,10,436683,217447,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.854414,-1.4688011
OX7 3AX,10,435516,215169,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.834036,-1.4859625
OX7 3AY,10,434760,214771,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.830532,-1.496886
OX7 3AZ,10,435802,215164,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.834028,-1.4820297
OX7 3BA,10,435835,215314,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.835301,-1.4813184
OX7 3BE,10,430774,226944,E92000001,E19000002,E18000009,E10000025,E07000181,E05006637,51.940154,-1.5537468
OX7 3BF,10,436388,219980,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.877207,-1.472818
OX7 3BG,10,432739,221992,E92000001,E19000002,E18000009,E10000025,E07000181,E05010781,51.89553,-1.5256325
OX7 3BJ,10,435412,215112,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.833521,-1.4874922
OX7 3BL,10,432775,221980,E92000001,E19000002,E18000009,E10000025,E07000181,E05010781,51.895456,-1.5251101
OX7 3BN,10,436106,216442,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.845425,-1.4772682
OX7 3BP,10,436206,216489,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.84585,-1.4758262
OX7 3BS,10,435984,216265,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.843842,-1.479072
OX7 3BT,10,436034,216230,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.843524,-1.4783499
OX7 3BU,10,436103,216240,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.843663,-1.4772451
OX7 3BW,10,436158,216411,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.845107,-1.4765025
OX7 3BX,10,436116,216160,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.842889,-1.4771524
OX7 3BY,10,436042,216133,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.84266,-1.4782437
OX7 3BZ,10,436222,216143,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.842721,-1.4756303
OX7 3DA,10,435684,216026,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.841703,-1.4834367
OX7 3DB,10,434954,216041,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.841845,-1.49541
OX7 3DD,10,433954,215288,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.835415,-1.507789
OX7 3DE,10,435043,215916,E92000001,E19000002,E18000009,E10000025,E07000181,E05010783,51.840755,-1.492766
OX7 3DF,10,435298,216190,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.843408,-1.4888605
OX7 3DG,10,436129,216715,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.846982,-1.4795874
OX7 3DH,10,436018,216534,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.846258,-1.4785506
OX7 3DJ,10,436160,216578,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.846636,-1.4764848
OX7 3DL,10,436119,216646,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.847259,-1.4771018
OX7 3DN,10,436112,216572,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.846603,-1.477211
OX7 3DP,10,436185,216374,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.844845,-1.4760701
OX7 3DQ,10,435859,216578,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.846664,-1.4808395
OX7 3DS,10,435480,219701,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.8749,-1.4859908
OX7 3DT,10,437527,215127,E92000001,E19000002,E18000009,E10000025,E07000181,E05006644,51.836646,-1.4624645
OX7 3DU,10,436275,219086,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.869176,-1.474553
OX7 3DW,10,435458,216041,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.841862,-1.4867153
OX7 3DX,10,437082,215998,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.841343,-1.4631779
OX7 3DY,10,437438,215683,E92000001,E19000002,E18000009,E10000025,E07000181,E05006644,51.838304,-1.4573503
OX7 3DZ,10,437788,215479,E92000001,E19000002,E18000009,E10000025,E07000181,E05006644,51.836612,-1.4530311
OX7 3EA,10,437065,215278,E92000001,E19000002,E18000009,E10000025,E07000181,E05006644,51.834814,-1.4627911
OX7 3EB,10,437162,215446,E92000001,E19000002,E18000009,E10000025,E07000181,E05006644,51.836366,-1.4620034
OX7 3EE,10,436320,219130,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.869569,-1.4738949
OX7 3EF,10,436162,218813,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.866729,-1.4762227
OX7 3EG,10,436272,219527,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.866729,-1.4762227
OX7 3EH,10,435071,218212,E92000001,E19000002,E18000009,E10000025,E07000181,E05010781,51.861395,-1.4921275
OX7 3EJ,10,435759,218903,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.867564,-1.4820659
OX7 3EL,10,434242,218742,E92000001,E19000002,E18000009,E10000025,E07000181,E05010781,51.866212,-1.5041128
OX7 3EN,10,434694,217584,E92000001,E19000002,E18000009,E10000025,E07000181,E05010781,51.855773,-1.4976646
OX7 3EP,10,436094,218882,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.867363,-1.4772029
OX7 3ER,10,436372,218687,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.865592,-1.4731716
OX7 3ES,10,436145,218753,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.866208,-1.4763594
OX7 3ET,10,436494,218866,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.867228,-1.4730363
OX7 3EU,10,437549,219182,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.869955,-1.4560256
OX7 3EW,10,435829,217881,E92000001,E19000002,E18000009,E10000025,E07000181,E05010781,51.858469,-1.4808634
OX7 3EX,10,437067,218549,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.864297,-1.4630936
OX7 3EY,10,436509,219123,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.869503,-1.4711361
OX7 3EZ,10,436201,219132,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.869604,-1.4756083
OX7 3HA,10,435020,218148,E92000001,E19000002,E18000009,E10000025,E07000181,E05010781,51.860823,-1.4928745
OX7 3HB,10,436283,219003,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.868439,-1.4744454
OX7 3HH,10,435122,219458,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.872512,-1.490942
OX7 3HJ,10,434683,219729,E92000001,E19000002,E18000009,E10000025,E07000181,E05010782,51.875058,-1.4975225
OX7 3HL,10,433364,219075,E92000001,E19000002,E18000009,E10000025,E07000181,E05010781,51.869232,-1.5168171
OX7 3HN,10,433027,218148,E92000001,E19000002,E18000009,E10000025,E07000181,E05010781,51.860944,-1.521814
OX7 3HP,10,432029,218968,E92000001,E19000002,E18000009,E10000025,E07000181,E05010781,51.86832,-1.5361723
OX7 3HR,10,431734,218898,E92000001,E19000002,E18000009,E10000025,E07000181,E05010781,51.867842,-1.5401857
